organization;top 3 repo;stars_count;languages;ros_repos;name_parts
enwaytech;['tricycle_drive_controller', 'enwaytech.github.io', 'dso_ros', 'dso', 'lsd_slam'];1;['Python', 'Shell', 'MATLAB', 'Java', 'Cuda', 'Prolog', 'Protocol Buffer', 'C', 'HTML', 'JavaScript', 'CMake', 'QMake', 'GDB', 'C++', 'CSS', 'Makefile'];['dso_ros', 'ros_best_practices', 'orb_slam_2_ros', 'darknet_ros', 'ros-system-monitor', 'ros_android_sensors'];['enwaytech.github.io', 'dso', 'ros', 'dso', 'lsd', 'slam', 'viso2', 'stereo', 'slam', 'ros', 'best', 'practices', 'ORB', 'SLAM2', 'libhaloc', 'ethzasl', 'icp', 'mapping', 'elevation', 'mapping', 'grid', 'map', 'navigation', 'planner', 'grid', 'map', 'proc', 'hector', 'worldmodel', 'hector', 'image', 'proc', 'grid', 'map', 'tricycle', 'drive', 'controller', 'Autoware', 'orb', 'slam', '2', 'ros', 'voxblox', 'laser', 'slam', 'darknet', 'ros', 'hector', 'vehicle', 'launch', 'vigir', 'lidar', 'proc', 'hector', 'navigation', 'navigation', 'collision', 'checker', 'gerona', 'ros', 'system', 'monitor', 'symseg', 'ros', 'android', 'sensors']
eprosima;['Fast-DDS', 'Micro-XRCE-DDS', 'Fast-CDR', 'Micro-XRCE-DDS-Client', 'Micro-XRCE-DDS-Agent'];3120;['MATLAB', 'Yacc', 'CMake', 'Dockerfile', 'EmberScript', 'PowerShell', 'C++', 'GDB', 'C', 'Scilab', 'HTML', 'QMake', 'Makefile', 'Python', 'Shell', 'Java', 'M4', 'ANTLR', 'Roff', 'Batchfile', 'XSLT', 'Lex', 'Io', 'Objective-C', 'NSIS', 'Thrift', 'CSS'];['t3chfest-ros2', 'px4_to_ros'];['Fast', 'CDR', 'Fast', 'Buffers', 'Dynamic', 'Fast', 'Buffers', 'Fast', 'DDS', 'RPC', 'IDL', 'Parser', 'Fast', 'DDS', 'docs', 'Shapes', 'Demo', 'Docs', 'PX4', 'FastRTPS', 'PoC', 't3chfest', 'ros2', 'Micro', 'CDR', 'Firmware', 'FIRO', 'S2', 'px4', 'to', 'ros', 'PX4', 'FastRTPS', 'PoC', 'Snapdragon', 'UDP', 'Shapes', 'Demo', 'Micro', 'XRCE', 'DDS', 'docs', 'Micro', 'XRCE', 'DDS', 'Micro', 'XRCE', 'DDS', 'Client', 'Micro', 'XRCE', 'DDS', 'Agent', 'Micro', 'XRCE', 'DDS', 'Gen', 'Integration', 'Service', 'Deprecated', 'rmw', 'fastrtps', 'demos', 'rclc', 'Integration', 'Service', 'docs', 'dds', 'security', 'Non', 'Intrusive', 'DDS', 'Recorder', 'rmw', 'system', 'tests']
Ericsson;['exchangecalendar', 'puppet-module-netbackup', 'package-netbackup', 'puppet-module-observium', 'puppet-module-vas'];963;['Shell', 'Ruby', 'HTML', 'JavaScript', 'Dockerfile', 'Puppet', 'CSS', 'Pascal'];[];['puppet', 'module', 'motd', 'puppet', 'module', 'vas', 'puppet', 'module', 'nisclient', 'package', 'nagios', 'plugins', 'package', 'nrpe', 'puppet', 'module', 'netbackup', 'package', 'netbackup', 'puppet', 'module', 'beuser', 'puppet', 'module', 'tacacsplus', 'puppet', 'module', 'auditusers', 'puppetlabs', 'ruby', 'puppetlabs', 'puppetdb', 'puppet', 'module', 'observium', 'package', 'observium', 'puppet', 'module', 'dircolors', 'puppet', 'module', 'postfix', 'puppet', 'module', 'citrix_unix', 'puppet', 'module', 'sudo', 'puppet', 'module', 'viewvc', 'puppet', 'module', 'cgroups', 'puppet', 'module', 'cron', 'puppet', 'module', 'afs', 'puppet', 'module', 'skeleton', 'puppet', 'module', 'hponcfg', 'puppet', 'module', 'autofs', 'puppet', 'module', 'arc', 'puppet', 'cups', 'puppet', 'module', 'krb5', 'exchangecalendar', 'puppet', 'module', 'vmware']
esol-community;['ament_virtualenv', 'ros2_lecture', 'rmw_zenoh_pico', 'ros_rtl_toolchain', 'ros_rtl_lib'];5;['POV-Ray SDL', 'Haxe', 'Yacc', 'CMake', 'EmberScript', 'Dockerfile', 'Pawn', 'SmPL', 'C++', 'GDB', 'C', 'Ruby', 'HTML', 'JavaScript', 'Groovy', 'Emacs Lisp', 'Makefile', 'Python', 'Shell', 'Meson', 'NASL', 'Lex', 'Objective-C', 'SourcePawn', 'Vim Script', 'GLSL', 'NSIS', 'Perl', 'Assembly', 'CSS'];['ros_rtl_toolchain', 'ros_rtl_lib', 'ros_rtl_kinetic', 'ros_buildfarm', 'ros2_lecture', 'micro_ros_setup'];['ros', 'rtl', 'toolchain', 'ros', 'rtl', 'lib', 'ros', 'rtl', 'kinetic', 'ros', 'buildfarm', 'haros', 'ament', 'lint', 'ament', 'virtualenv', 'roswiki', 'ament_virtualenv', 'release', 'rosdistro', 'rosindex', 'rclcpp', 'rcl', 'rcutils', 'rcpputils', 'rep', 'ros2', 'lecture', 'reference', 'system', 'qemu', 'micro', 'ros', 'setup', 'rmw', 'zenoh', 'pico']
eurogroep;['rosbag_pandas', 'empty_tar', 'diagnostics', 'rviz', 'move_base_flex'];38;['Python', 'Shell', 'Objective-C', 'GLSL', 'CSS', 'HTML', 'JavaScript', 'CMake', 'EmberScript', 'Perl', 'C++', 'C', 'Makefile'];['gazebo_ros_pkgs', 'pulson_ros', 'iris_lama_ros', 'fadecandy_ros'];['empty', 'tar', 'diagnostics', 'rosbag', 'pandas', 'rviz', 'move', 'base', 'flex', 'rosbag_pandas', 'release', 'gazebo', 'ros', 'pkgs', 'mrpt', 'navigation', 'pulson', 'ros', 'common', 'msgs', 'rf2o', 'laser', 'odometry', 'sicknav350', 'async', 'comm', 'sicktoolbox', 'pointcloud', 'to', 'laserscan', 'actionlib', 'libwebsockets', 'fadecandy', 'rosauth', 'omron', 'odva', 'ethernetip', 'robot', 'body', 'filter', 'linux', 'peripheral', 'interfaces', 'octomap', 'mapping', 'iris', 'lama', 'ros', 'iris', 'lama', 'urg', 'node', 'navigation', 'fadecandy', 'ros', 'ddynamic', 'reconfigure']
EvarClab;['omo_r1', 'omo_r1mini', 'cartographer', 'vision_opencv', 'vision_msgs'];0;['Yacc', 'CMake', 'Dockerfile', 'PowerShell', 'C++', 'C', 'Ada', 'C#', 'Ruby', 'TypeScript', 'HTML', 'JavaScript', 'Pascal', 'Makefile', 'Python', 'Shell', 'Nim', 'Awk', 'M4', 'DIGITAL Command Language', 'CLIPS', 'Roff', 'Batchfile', 'Lex', 'XSLT', 'SAS', 'Handlebars', 'Module Management System', 'Lua', 'Perl', 'Assembly', 'CSS', 'Starlark'];[];['omo', 'r1', 'omo', 'r1mini', 'cartographer', 'vision', 'opencv', 'vision', 'msgs', 'fiducials', 'waypoint', 'global', 'planner', 'LeGO', 'LOAM', 'laser', 'filters', 'navigation', 'libmcu', 'cbor', 'omo_r1', 'foxy', 'omo_r1mini', 'foxy', 'ocpp', 'esp', 'idf', 'bootpay', 'sdk', 'ST', 'M32', 'Cube', 'G4', 'ST', 'M32', 'Cube', 'L4', 'ST', 'M32', 'Cube', 'F0', 'lvgl', 'ST', 'M32', 'Cube', 'H7']
Evocargo;['RaindropsOnWindshield', 'Lidar-Annotation-is-All-You-Need', 'ros-bag-migration', 'behavior_tree', 'catalyst'];101;['Python', 'Shell', 'Smarty', 'SCSS', 'TypeScript', 'HTML', 'Jupyter Notebook', 'JavaScript', 'CMake', 'Dockerfile', 'C++', 'C', 'Makefile'];['ros-bag-migration'];['catalyst', 'yolov3', 'rgbd', 'detection', 'torch2trt', 'yolov5', 'Raindrops', 'On', 'Windshield', 'cvat', 'mean', 'average', 'precision', 'Yet', 'Another', 'EfficientDet', 'Pytorch', 'pypcd', 'ros', 'bag', 'migration', 'Lidar', 'Annotation', 'is', 'All', 'You', 'Need', 'behavior', 'tree']
Expleo;['SJP', 'GitHubActions'];0;['Java'];[];['SJP', 'Git', 'Hub', 'Actions']
eyeware;['eyeware-ros', 'librealsense2-feedstock', 'zeromq-feedstock', 'opencv-feedstock'];9;['Python', 'Shell', 'CMake', 'C++', 'Batchfile'];['eyeware-ros'];['librealsense2', 'feedstock', 'eyeware', 'ros', 'zeromq', 'feedstock', 'opencv', 'feedstock']
eYs3D;['eys3d_ros', 'eys3d_python_wrapper', 'HD-DM-Windows-SDK-Release', 'libeys3d', 'eCaptureView_Windows'];15;['Python', 'Shell', 'Objective-C', 'Java', 'Kotlin', 'C', 'HTML', 'CMake', 'QMake', 'C++', 'Assembly', 'Batchfile', 'Makefile'];['eys3d_ros', 'HD-DM-ROS2-SDK-Release'];['libeys3d', 'eys3d', 'python', 'wrapper', 'eys3d', 'opencv', 'wrapper', 'HD', 'DM', 'Android', 'SDK', 'Release', 'HD', 'DM', 'Linux', 'SDK', 'Release', 'HD', 'DM', 'Windows', 'SDK', 'Release', 'eys3d', 'ros', 'eys3d', 'unity', 'release', 'eCaptureView', 'Windows', 'eCaptureView', 'Linux', 'eCaptureView', 'Android', 'third', 'party', 'examples', 'eys3d', 'config', 'HD', 'DM', 'ROS2', 'SDK', 'Release', 'eSPDI', 'linux', 'eys3d', 'wrapper', 'prebuilt', 'linux', 'eys3d', 'python', 'wrapper', 'windows']
econsystems;['opencv_v4l2', 'opencv', 'taraxl-tools', 'tara-cpu-sdk', 'taraxl-ros-package'];127;['Python', 'Shell', 'SourcePawn', 'Objective-C', 'Java', 'QML', 'Cuda', 'MATLAB', 'BitBake', 'Objective-C++', 'PHP', 'CMake', 'Dockerfile', 'QMake', 'C++', 'C', 'Starlark', 'Makefile'];['taraxl-ros-package', 'depthvista-ros-package', 'depthvista-isaac-ros-package', 'STEEReoCAM_ISAAC_ROS_Package'];['meta', 'jetson', 'tx1', 'meta', 'jetson', 'tx2', 'opencv', 'opencv', 'v4l2', 'taraxl', 'tools', 'tara', 'cpu', 'sdk', 'vision', 'opencv', 'taraxl', 'ros', 'package', 'rtabmap', 'pcl', 'cuda', 'runtimes', 'taraxl', 'isaac', 'package', 'rqt', 'cam', 'Hyperyon', 'Dual', 'Stream', 'smartecam', 'ai', 'samples', 'Depth', 'Vista', 'depthvista', 'isaac', 'package', 'depth', 'Vista', 'Cmd', 'depthvista', 'ros', 'package', 'Edge', 'ECA', 'M50', 'depthvista', 'isaac', 'ros', 'package', 'STEEReoCAM', 'ISAAC', 'ROS', 'Package']
ezWheelSAS;['swd_ros2_controllers', 'swd_ros_controllers', 'swd-starter-kit-docs', 'swd_starter_kit_bringup', 'swd_robot_manager'];25;['C++', 'Shell', 'CMake', 'Python'];['swd_ros_controllers', 'swd_ros2_controllers'];['swd', 'ros', 'controllers', 'swd', 'starter', 'kit', 'docs', 'swd', 'starter', 'kit', 'bringup', 'swd', 'robot', 'manager', 'swd', 'starter', 'kit', 'config', 'swd', 'starter', 'kit', 'description', 'swd', 'ros2', 'controllers', 'swd', 'services']
fp-robotics;['myp_ros', 'prob_interface', 'fp_descriptions', 'fp_core_msgs', 'fp_pgrip_msgs'];20;['Python', 'CMake'];['myp_ros'];['prob', 'interface', 'myp', 'ros', 'fp', 'core', 'msgs', 'fp', 'pgrip', 'msgs', 'fp', 'learning', 'msgs', 'fp', 'descriptions']
FarmWise;['takehome-embedded', 'sbg_ros_driver', 'docker-buildkite-plugin', 'docker-compose-buildkite-plugin', 'junit-annotate-buildkite-plugin'];1;['Cuda', 'AIDL', 'CMake', 'Dockerfile', 'PowerShell', 'C++', 'C', 'Kotlin', 'Ruby', 'HTML', 'TeX', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Java', 'Objective-C++', 'Batchfile', 'Objective-C', 'Prolog', 'Swift', 'Perl'];['sbg_ros_driver'];['takehome', 'embedded', 'sbg', 'ros', 'driver', 'docker', 'buildkite', 'plugin', 'docker', 'compose', 'buildkite', 'plugin', 'junit', 'annotate', 'buildkite', 'plugin', 'opencv', 'Xlines', 'image', 'common']
FastSense;['mppic', 'px4_ros_gazebo', 'edge_ai_demo', 'inertial-navigation', 'nnio'];60;['Python', 'Shell', 'MATLAB', 'Limbo', 'HTML', 'Jupyter Notebook', 'CMake', 'Dockerfile', 'EmberScript', 'GDB', 'Perl', 'C++', 'Groovy', 'C', 'XSLT', 'Makefile'];['ros_best_practices', 'zed_cpu_ros', 'orb_slam_2_ros', 'px4_ros_gazebo'];['ros', 'best', 'practices', 'sitl', 'gazebo', 'image', 'pipeline', 'zed', 'cpu', 'ros', 'movement', 'limiter', 'octomap', 'mapping', 'octomap', 'msgs', 'ecl', 'orb', 'slam', '2', 'ros', 'realsense', 'ORB', 'SLAM2', 'avoidance', 'Firmware', 'mavros', 'px4', 'ros', 'gazebo', 'warehouse', 'analytics', 'fastsensex', 'hw', 'tests', 'inertial', 'navigation', 'rosbot2', 'zed', 'open', 'capture', 'test', 'task', 'unity', 'deep', 'visual', 'odometry', 'nnio', 'fastsense', 'x', 'documentation', 'edge', 'ai', 'demo', 'Johnny', 'Moscow', 'metalbot', 'teleop', 'robot', 'model', 'training', 'mppic']
FutureInLogistics;['TMC-API', 'rosserial', 'iris_lama', 'iris_lama_ros', 'allwpilib'];0;['Rust', 'CMake', 'EmberScript', 'Dockerfile', 'SWIG', 'Pawn', 'C++', 'GDB', 'C', 'HTML', 'Groovy', 'Makefile', 'Python', 'Shell', 'Java', 'Smarty', 'Objective-C++', 'NASL', 'Processing', 'Batchfile', 'Objective-C', 'Prolog', 'Assembly'];['iris_lama_ros', 'ros-devcontainer-vscode', 'ros_best_practices', 'realsense-ros', 'ros_message_converter', 'webots_ros2'];['TMC', 'API', 'rosserial', 'iris', 'lama', 'iris', 'lama', 'ros', 'allwpilib', 'geometry2', 'teb', 'local', 'planner', 'navigation', 'mqtt', 'bridge', 'ros', 'devcontainer', 'vscode', 'asr', 'ftc', 'local', 'planner', 'ros', 'best', 'practices', 'realsense', 'gazebo', 'plugin', 'map2gazebo', 'realsense', 'ros', 'laser', 'filters', 'moteus', 'fdcanusb', 'ira', 'laser', 'tools', 'laser', 'scan', 'matcher', 'scan', 'tools', 'ros', 'message', 'converter', 'joystick', 'drivers', 'vcstool', 'webots', 'ros2', 'sick', 'safetyscanners2', 'Grove', 'IMU', '9DOF', 'zenoh', 'plugin', 'dds', 'libcanard', '107', 'Arduino', 'Cyphal']
fireflyautomatix;['nav2-compose', 'gzweb', 'ros-devcontainer-vscode', 'installRealSenseSDK', 'ros2-cyclone-sharedmem-docker-compose'];1;['Python', 'Shell', 'C', 'TypeScript', 'Yacc', 'HTML', 'Jupyter Notebook', 'JavaScript', 'CMake', 'Dockerfile', 'Batchfile', 'EmberScript', 'Raku', 'Perl', 'C++', 'CSS', 'Makefile'];['ros-devcontainer-vscode', 'ros2-cyclone-sharedmem-docker-compose', 'ros2-adapter', 'ros2_ouster_drivers', 'gazebo_ros_pkgs', 'depthai-ros', 'ouster-ros'];['gzweb', 'ros', 'devcontainer', 'vscode', 'install', 'Real', 'Sense', 'SDK', 'ros2', 'cyclone', 'sharedmem', 'docker', 'compose', 'ros2', 'adapter', 'microstrain', 'inertial', 'mqtt', 'react', 'hooks', 'diagnostics', 'redis', 'plus', 'plus', 'navigation2', 'nav2', 'compose', 'rclcpp', 'ros2', 'ouster', 'drivers', 'rosbag2', 'microstrain', 'inertial', 'driver', 'common', 'gazebo', 'ros', 'pkgs', 'rosdistro', 'ntrip', 'client', 'depthai', 'ros', 'Behavior', 'Tree.', 'CPP', 'perception', 'pcl', 'depthai', 'python', 'rosconsole', 'bridge', 'cyclonedds', 'deb', 'ostree', 'builder', 'influxdb', 'cxx', 'Autoware', 'Auto', 'navigation.ros.org', 'cpr', 'ouster', 'ros']
FixPosition;['fixposition_driver', 'fixposition_gnss_tf', 'fixposition_utility', 'fixposition.github.io', 'ws-protocol'];68;['Python', 'Shell', 'TypeScript', 'JavaScript', 'CMake', 'Dockerfile', 'C++', 'Makefile'];[];['fixposition', 'gnss', 'tf', 'fixposition', 'driver', 'fixposition.github.io', 'fixposition', 'utility', 'ws', 'protocol']
fixstars;['libSGM', 'cuda-bundle-adjustment', 'clpy', 'Halide-elements', 'segmentation-sgm'];1395;['MATLAB', 'Cuda', 'Rust', 'Yacc', 'CMake', 'Dockerfile', 'SWIG', 'C++', 'C', 'Verilog', 'HTML', 'TeX', 'VHDL', 'JavaScript', 'SystemVerilog', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'Go', 'Objective-C++', 'Julia', 'Roff', 'Tcl', 'Batchfile', 'Lex', 'Objective-C', 'Gherkin', 'Perl 6', 'Jupyter Notebook', 'Coq', 'Perl', 'Assembly', 'CSS'];[];['lib', 'SGM', 'm3bp', 'Algebraic', 'Block', 'Multicolor', 'Ordering', 'sc16workshop', 'Halide', 'elements', 'Mpi', 'Benchmark', 'P2', 'P', 'Imagenet', 'Converter', 'For', 'Chainer', 'clpy', 'opencv', 'contrib', 'ultra96', 'design', 'linux', 'v4l2', 'driver', 'linux', 'headers', 'turret', 'segmentation', 'sgm', 'ALUAD', 'cfd', 'symposium', '33', 'xg', 'mac', 'sacana', 'dnn', 'kernel', 'fpga', 'c', 'RTOS', 'cRTOS', 'nuttx', 'cRTOS', 'nuttx', 'apps', 'cRTOS', 'drivers', 'cRTOS', 'loader', 'cRTOS', 'jailhouse', 'binderhub', 'template', 'cuda', 'bundle', 'adjustment', 'ion', 'kit', 'ion', 'go', 'driver', 'ion', 'go']
fizyr;['keras-retinanet', 'keras-maskrcnn', 'camera_pose_calibration', 'keras-retinanet-test-data', 'dr_eigen'];4936;['Python', 'Cuda', 'Shell', 'CMake', 'C++', 'Cython'];['ros-pkgbuilds', 'dr_ros'];['dr', 'base', 'modbus', 'cpx', 'fec', 'camera', 'pose', 'calibration', 'dr', 'ensenso', 'archived', 'dr', 'param', 'dr', 'eigen', 'camera_pose_calibration', 'release', 'dr_base', 'release', 'dr', 'rviz', 'plugins', 'yaskawa', 'gp7', 'support', 'yaskawa', 'mh24', 'support', 'dr', 'kdl', 'python', 'aprt', 'keras', 'retinanet', 'keras', 'models', 'dr', 'mnc', 'layers', 'keras', 'retinanet', 'test', 'data', 'ros', 'pkgbuilds', 'yaskawa', 'gp25', 'support', 'keras', 'maskrcnn', 'estd', 'dr', 'marker', 'ca', 'scripts', 'dr', 'msgs', 'dr', 'util', 'dr', 'ros', 'dr', 'log', 'yaskawa', 'ethernet', 'tf', 'retinanet', 'backbones', 'resnet']
Flanders-Make-vzw;['RAISE_LPBF_Laser_benchmark', 'dds-for-unity', 'sparql-otfc', '.github', 'oase_docker_images'];9;['Python', 'Shell', 'C#', 'HLSL', 'TypeScript', 'HTML', 'JavaScript', 'Dockerfile', 'Tcl', 'PowerShell', 'ShaderLab', 'Batchfile', 'ASP.NET'];[];['.github', 'oase', 'docker', 'images', 'slam', 'docker', 'images', 'dds', 'for', 'unity', 'sparql', 'otfc', 'RAISE', 'LPBF', 'Laser', 'benchmark', 'grafana', 'sparql', 'datasource', 'plm', 'CA', 'D2', 'Render']
flexivrobotics;['flexiv_rdk', 'flexiv_ros2', 'flexiv_ros', 'flexiv_aidk', 'flexiv_tdk'];105;['Python', 'HTML', 'CMake', 'C++', 'C'];['flexiv_ros2', 'flexiv_ros'];['flexivrobotics.github.io', 'flexiv', 'rdk', 'primitives', 'flexiv', 'ros2', 'flexiv', 'ros', 'flexiv', 'aidk', 'flexiv', 'tdk', 'flexiv', 'ddk']
flomobility;['flomobility.github.io', 'flo_vio_challenge', 'flo-web-dev-challenge', 'ffmpeg-rockchip'];0;['Python', 'Shell', 'Objective-C', 'Cuda', 'Awk', 'Ruby', 'SCSS', 'Verilog', 'HTML', 'JavaScript', 'Roff', 'Perl', 'C++', 'Assembly', 'C', 'Metal', 'Liquid', 'Makefile'];[];['flomobility.github.io', 'flo', 'vio', 'challenge', 'flo', 'web', 'dev', 'challenge', 'ffmpeg', 'rockchip']
fluxauto;[];0;[];[];[]
flytbase;['flytsamples', 'flytsim-docker', 'flytdocs', 'flytos_tx1', 'apidoc'];119;['MATLAB', 'Cuda', 'CMake', 'PowerShell', 'C++', 'GDB', 'C', 'Scilab', 'C#', 'Ruby', 'TypeScript', 'HTML', 'JavaScript', 'Emacs Lisp', 'Pascal', 'Makefile', 'Python', 'Shell', 'Java', 'OpenEdge ABL', 'Processing', 'Batchfile', 'XSLT', 'Io', 'Objective-C', 'Perl 6', 'SCSS', 'NSIS', 'Lua', 'Perl', 'PostScript', 'Assembly', 'CSS'];[];['flytdocs', 'flytsamples', 'flyt', 'open', 'tld', '3d', 'apidoc', 'flytos', 'tx1', 'ardupilot', 'wiki', 'flytsim', 'docker', 'Px4', 'Devguide', 'ardupilot', 'P', 'X4', 'Flyt', 'Sim', 'P', 'X4', 'Firmware', 'xbuild', 'demo', 'FlytNow', 'video', 'streamer', 'sample', 'app']
FormantIO;['toolkit', 'ros2-adapter', 'formant', 'formant-ros', 'jetcam'];42;['Rust', 'CMake', 'Dockerfile', 'Dart', 'C++', 'C', 'C#', 'Ruby', 'TypeScript', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Java', 'Go', 'Smarty', 'SCSS', 'Nearley', 'Thrift', 'Scala', 'CSS', 'Starlark'];['ros_comm', 'formant-ros', 'ros2-adapter'];['python', 'websocket', 'server', 'ros', 'comm', 'universal', 'robot', 'parquet', 'go', 'formant', 'routing', 'controllers', 'badger', 'rules', 'proto', 'kafka', 'connect', 'field', 'and', 'time', 'partitioner', 'webviz', 'genproto', 'go', 'genopenapi', 'genproto', 'homebrew', 'formant', 'formant', 'ros', 'spinnaker', 'sdk', 'camera', 'driver', 'jetcam', 'formant', 'jetbot', 'adapter', 'realtime', 'sdk', 'template', 'realtime', 'sdk', 'guide', 'realtime', 'video', 'demo', 'toolkit', 'ros2', 'adapter', 'formant', 'onvif', 'adapter', 'Rupeek', 'interface', 'ui', 'sdk', 'formant', 'proxy', 'adapter', 'Cradlepoint', 'adapter', 'formant', 'p2p', 'adapter', 'rules', 'pkg']
forssea-robotics;['nps_uw_multibeam_sonar', 'hydrographic_msgs', 'tether_manager', 'sbg_ros_driver', 'serial'];4;['MATLAB', 'Cuda', 'CMake', 'Dockerfile', 'GDB', 'C++', 'C', 'Ruby', 'TypeScript', 'TeX', 'HTML', 'JavaScript', 'Makefile', 'Python', 'Shell', 'Go', 'M4', 'NASL', 'QML', 'SCSS', 'Perl', 'CSS'];['sbg_ros_driver', 'ros2_control', 'sbg_ros2_driver', 'sbg_ros2_simu'];['tether', 'manager', 'sbg', 'ros', 'driver', 'serial', 'lcdproc', 'ixblue', 'ins', 'stdbin', 'driver', 'ueye', 'cam', 'drivers', 'ixblue_stdbin_decoder', 'nps', 'uw', 'multibeam', 'sonar', 'velodyne', 'simulator', 'hydrographic', 'msgs', 'rclnodejs', 'moveit2', 'oculus', 'driver', 'oculus', 'sonar', 'rosdep', 'moveit2', 'tutorials', 'fuse', 'gz', 'sim', 'tf2', '2d', 'ros2', 'control', 'sbg', 'ros2', 'driver', 'sbg', 'ros2', 'simu', 'pfSense', 'FreeBSD', 'ports', 'Angular', '16', 'SSR', 'base', 'hmi', 'angular', 'ssr', 'front', 'end', 'dev', 'hiring', 'eiquadprog', 'docstrfmt', 'jfrog', 'client', 'go', 'Angular', 'SSR', 'SLP', 'UA', 'FTS', 'gonetworkmanager']
foxglove;['create-foxglove-extension', 'extension-registry', 'rosbag', 'rosmsg', 'cdr'];131;['Python', 'Shell', 'C#', 'Smarty', 'TypeScript', 'CSS', 'HTML', 'Handlebars', 'NSIS', 'JavaScript', 'CMake', 'Dockerfile', 'EmberScript', 'Nearley', 'C++', 'Batchfile'];['ros_foxglove_msgs'];['rosbag', 'apt.foxglove.dev', 'roslibjs', 'reg', 'suit', 'spectron', 'action', 'gh', 'release', 'chartjs', 'plugin', 'zoom', 'common', 'msgs', 'electron', 'builder', 'urdf', 'loaders', 'electron', 'windows', 'notifications', 'chromedriver', 'ros', 'foxglove', 'msgs', 'rosdistro', 'ros_foxglove_msgs', 'release', 'create', 'foxglove', 'extension', 'eslint', 'plugin', 'studio', 'extension', 'turtlesim', 'extension', 'registry', 'react', 'use', 'rosmsg', 'cdr', 'template', 'typescript', 'just', 'fetch', 'rostime', 'rosmsg2', 'serialization', 'rosmsg', 'serialization', 'rosbag2', 'tsconfig', 'electron', 'socket']
frankaemika;['franka_ros', 'libfranka', 'franka_ros2', 'the_reference_platform', 'docs'];821;['Python', 'Shell', 'Vim Script', 'TypeScript', 'CSS', 'HTML', 'CMake', 'Dockerfile', 'C++', 'C', 'Makefile'];['franka_ros', 'franka_ros2'];['libfranka', 'common', 'libfranka', 'franka', 'ros', 'docs', 'frankaemika.github.io', 'libfranka', 'release', 'franka_ros', 'release', 'icra18', 'fci', 'tutorial', 'external', 'gripper', 'example', 'ride', 'vscode', 'ride', 'vim', 'ride', 'sublime', 'the', 'reference', 'platform', 'franka', 'ros2', 'franka', 'description']
Fyusion;['LLFF', 'WMVS', 'PX4-Autopilot'];1554;['Python', 'Objective-C', 'Cuda', 'Shell', 'MATLAB', 'Nix', 'GLSL', 'Jinja', 'CMake', 'Dockerfile', 'EmberScript', 'GDB', 'Perl', 'C++', 'Groovy', 'C', 'Makefile'];[];['LLFF', 'WMVS', 'PX4', 'Autopilot']
gaia-platform;['rosbag2_snapshot', 'GaiaPlatform', 'KomatsuSimulator', 'danger_zone', 'baggage_advisor_template'];42;['Yacc', 'CMake', 'Dockerfile', 'C++', 'ShaderLab', 'C', 'C#', 'TypeScript', 'HTML', 'JavaScript', 'GDScript', 'Makefile', 'Python', 'Shell', 'Awk', 'Java', 'Go', 'M4', 'Roff', 'NASL', 'Batchfile', 'Objective-C', 'HLSL', 'GLSL', 'Jupyter Notebook', 'CSS', 'PLSQL'];['livox_ros2_driver', 'raptor-dbw-ros2'];['Gaia', 'Platform', 'gaia', 'docs', 'gaia', 'platform', 'docs.io', 'cpp', 'pub', 'baggage', 'advisor', 'template', 'access', 'control', 'template', 'novatel', 'gps', 'driver', 'sandbox', 'livox', 'ros2', 'driver', 'kvaser', 'interface', 'Komatsu', 'Simulator', 'libexplain', 'rosbag2', 'snapshot', 'danger', 'zone', 'GaiaPlatform', 'VSCode', 'Extension', 'examples', 'staging', 'simulator', 'RO', 'S2', 'LGSVL', 'Control', 'Sensor', 'LGSVL', 'Pylon', 'LGSVL', 'Raptor', 'Sensor', 'LGSVL', 'Vpp', 'Wheel', 'Speed', 'Sensor', 'lgsvl', 'test', 'infra', 'raptor', 'dbw', 'ros2', 'rosbag2', 'examples']
StarskyRobotics;['bag-database', 'imagezero_transport', 'logitech-g29', 'rqt_common_plugins', 'ros_comm'];3;['Python', 'Shell', 'Objective-C', 'Java', 'C', 'HTML', 'JavaScript', 'CMake', 'C++', 'CSS', 'Makefile'];['ros_comm', 'joy_feedback_ros', 'ros_type_introspection'];['bag', 'database', 'rqt', 'common', 'plugins', 'ros', 'comm', 'Segmentation', 'joy', 'feedback', 'ros', 'simplemysql', 'pointgrey', 'camera', 'driver', 'ethzasl', 'xsens', 'driver', 'rqt', 'plot', 'rqt', 'robot', 'monitor', 'nmea', 'navsat', 'driver', 'python', 'overpy', 'Eigen', 'luigi', 'rosbridge', 'suite', 'ros', 'type', 'introspection', 'imagezero', 'transport', 'hri', 'safe', 'remote', 'control', 'system', 'curvature', 'FlexCAN', 'Library', 'logitech', 'g29']
