organization;description;twitter_link;repo_name;repo_stars;repo_topics;repo_languages;repo_half_year_commits;repo_last_commit_date
 ; ; ;pysot;0;[];('Python: 85.41016351857337%, C: 10.701491894957227%, C++: 3.296953678598282%, MATLAB: 0.3258219599444052%, Shell: 0.20050582150424937%, Makefile: 0.06506312642246476%',);0;2020-06-28T06:32:13Z
 ; ; ;pytorch-YOLOv4;0;[];('Python: 73.996989961366%, C++: 24.23670695567175%, Cuda: 1.0466866301531397%, Makefile: 0.7196164528091108%',);0;2020-08-18T01:57:34Z
 ; ; ;FD-GAN;0;[];('Python: 100.0%',);0;2018-12-06T23:07:24Z
 ; ; ;DECA;0;[];('Python: 99.76269954810728%, Shell: 0.23730045189272658%',);0;2021-05-20T05:48:20Z
 ; ; ;Pupil-locator;0;[];('Python: 100.0%',);0;2021-04-27T15:15:27Z
 ; ; ;TecoGAN-PyTorch;0;[];('Python: 96.3802076184276%, Shell: 2.9754458070411434%, MATLAB: 0.6443465745312507%',);0;2021-07-13T14:58:21Z
 ; ; ;CartoonGAN-Test-Pytorch-Torch;0;[];('Python: 53.390131345402914%, Lua: 42.1843568808425%, Shell: 4.425511773754585%',);0;2021-05-07T15:22:57Z
 ; ; ;FacialCartoonization;0;[];('Python: 100.0%',);0;2021-05-12T16:35:49Z
 ; ; ;face-parsing.PyTorch;0;[];('Python: 73.92370328876332%, Cuda: 16.224619855979608%, C++: 8.960276675028618%, C: 0.8914001802284517%',);0;2021-07-02T09:00:32Z
 ; ; ;Lite-HRNet;0;[];('Python: 99.67347606434849%, Shell: 0.3265239356515065%',);0;2021-06-16T16:10:48Z
 ; ; ;depthimage_to_laserscan;0;[];('C++: 93.13180751409143%, CMake: 4.483180550819409%, Python: 2.385011935089162%',);0;2021-10-19T13:46:48Z
 ; ; ;laser_geometry;0;[];('C++: 82.72824770113802%, Python: 15.771285575261663%, CMake: 1.5004667236003257%',);0;2021-02-05T05:36:56Z
 ; ; ;rplidar_ros;0;[];('C++: 92.27537571193561%, C: 7.154420391015684%, CMake: 0.32639257555201634%, Shell: 0.2438113214966869%',);0;2018-08-24T08:04:21Z
 ; ; ;fiducials;0;[];('C++: 70.05258743063621%, Python: 25.963834043102334%, CMake: 3.983578526261453%',);0;2021-07-19T22:51:14Z
 ; ; ;orocos_kinematics_dynamics;0;[];('C++: 92.36766934940096%, Python: 4.166650313317095%, CMake: 2.1852523138681375%, TeX: 0.5438993240702729%, Makefile: 0.25118744941908977%, C: 0.22347833390504643%, Roff: 0.13619069523191274%, MATLAB: 0.08838658376434222%, Elixir: 0.03728563702314614%',);0;2021-07-16T13:15:48Z
 ; ; ;rqt_py_trees;0;[];('Python: 99.77794715671027%, CMake: 0.2220528432897305%',);0;2021-07-26T15:20:51Z
 ; ; ;frontier_exploration;0;[];('C++: 92.30368450583804%, CMake: 7.6963154941619685%',);0;2020-08-11T18:11:28Z
 ; ; ;rtabmap_ros;0;[];('C++: 92.77576141544154%, Python: 4.085636543757387%, CMake: 1.709234408222973%, C: 1.0074008549907583%, Dockerfile: 0.2126270270916418%, Lua: 0.11946261992956263%, Shell: 0.08666456480193412%, Makefile: 0.0032125657642096267%',);0;2022-01-10T19:46:21Z
 ; ; ;seqGAN;0;[];('Python: 100.0%',);0;2018-09-27T08:03:06Z
 ; ; ;READ-Guide;0;[];('SCSS: 100.0%',);0;2022-03-30T07:39:12Z
bringauto;Robotic last mile delivery;https://x.com/bringauto;;;;;;
 ; ; ;cxxopts-package;0;[];('Shell: 59.795134443021766%, CMake: 40.204865556978234%',);0;2022-03-08T09:21:02Z
 ; ; ;nlohmann_json-package;0;[];('Shell: 55.072463768115945%, CMake: 44.927536231884055%',);0;2021-07-22T10:31:38Z
 ; ; ;spdlog-package;0;[];('Shell: 53.78787878787879%, CMake: 46.21212121212121%',);0;2021-07-22T14:09:19Z
 ; ; ;cmake-package-tools;0;[];('CMake: 100.0%',);0;2021-07-12T14:35:19Z
 ; ; ;protobuf-package;0;[];('Shell: 55.17671517671518%, CMake: 44.82328482328482%',);0;2021-08-30T10:55:49Z
 ; ; ;boost-package;0;[];('Shell: 52.25848994394988%, CMake: 47.74151005605012%',);0;2021-07-15T14:59:24Z
 ; ; ;curl-package;0;[];('Shell: 57.07627118644068%, CMake: 42.92372881355932%',);0;2021-09-17T13:33:54Z
 ; ; ;pahomqttcpp-package;0;[];('Shell: 79.82005141388174%, CMake: 20.17994858611825%',);0;2021-09-09T07:43:59Z
 ; ; ;balogger-package;0;[];('Shell: 53.47954449599325%, CMake: 46.52045550400675%',);0;2021-09-23T13:12:20Z
 ; ; ;fleet;9;['autonomous', 'autonomous-car', 'autonomous-robots', 'autonomous-vehicles', 'autonomy', 'control', 'overview'];('C#: 63.99251892318148%, Vue: 23.32881978490607%, JavaScript: 10.822918450037093%, Shell: 1.3556209241879504%, HTML: 0.45291123873558387%, SCSS: 0.047210678951819164%',);1;2024-07-31T20:44:45Z
 ; ; ;etna;2;['autonomous', 'autonomy', 'fleet-protocol', 'virtual-environment', 'virtualenv'];('Python: 93.11881188118812%, Shell: 6.881188118811881%',);63;2024-11-04T11:15:04Z
 ; ; ;fleet-init;0;[];('Python: 100.0%',);12;2024-06-14T13:31:18Z
 ; ; ;fleet-protocol;3;['c', 'communication', 'cpp', 'fleet-protocol', 'protobuf', 'reliable-protocol'];('C#: 81.00050389115951%, C: 16.548158931004238%, CMake: 2.451337177836254%',);8;2024-07-31T10:37:17Z
 ; ; ;openssl-cmake;0;[];('C: 80.19156019323594%, Perl: 18.25038389972549%, Assembly: 0.6390847549580846%, Shell: 0.258118421400315%, CMake: 0.24541820569399136%, C++: 0.2172616568881361%, M4: 0.1560551129824167%, DIGITAL Command Language: 0.019001823920891402%, eC: 0.017242457720858157%, Python: 0.004558966027842806%, sed: 0.0013145074460324453%',);0;2022-03-27T08:36:55Z
 ; ; ;package-tracker;0;[];('CMake: 94.87330253394933%, C++: 4.040319193616128%, C: 0.750384992300154%, Shell: 0.33599328013439733%',);0;2022-11-03T14:46:49Z
 ; ; ;boost-cmake-build;0;[];('CMake: 100.0%',);0;2022-10-01T20:34:40Z
 ; ; ;ba-logger;2;[];('C++: 85.47007138029376%, CMake: 14.529928619706237%',);5;2024-09-01T15:41:06Z
 ; ; ;packager;2;['c', 'cpp', 'cxx', 'packager', 'reliable'];('Go: 87.90360675275976%, Shell: 6.2040798529101835%, Dockerfile: 5.892313394330065%',);98;2024-10-17T10:43:55Z
 ; ; ;cxx-project-template;0;['cpp', 'cxx', 'template-project'];('CMake: 66.38802488335925%, C++: 33.61197511664075%',);0;2022-04-13T20:11:20Z
 ; ; ;rootOnNVMe;0;[];('Shell: 100.0%',);0;2020-05-21T17:42:12Z
 ; ; ;lz4-cmake-build;0;[];('CMake: 100.0%',);0;2022-07-21T18:33:52Z
 ; ; ;bzip2;0;[];('C: 87.44310909484324%, CMake: 6.6362026031371135%, Shell: 2.0027799069207948%, Python: 1.9866432440560235%, Meson: 1.9312651510428318%',);0;2021-11-13T06:44:09Z
 ; ; ;modbuspp;0;[];('C++: 92.80475807172883%, CMake: 7.195241928271174%',);0;2022-11-19T22:31:35Z
 ; ; ;zlib;0;['external'];('C: 80.50161298852399%, Ada: 4.710984187423978%, Pascal: 3.977100851446401%, C#: 2.94156221904913%, C++: 2.394415357766143%, Makefile: 1.5773970067163785%, DIGITAL Command Language: 1.4440213654873342%, Assembly: 0.8679993653815643%, Shell: 0.5672959966153683%, Roff: 0.41234332857369504%, CMake: 0.384314347665133%, SAS: 0.09767835422285684%, Module Management System: 0.08170712359194035%, M4: 0.04156750753609392%',);0;2023-08-18T08:45:36Z
 ; ; ;YubiKey-Guide;1;[];('Shell: 100.0%',);0;2023-10-16T04:04:02Z
 ; ; ;qemu-patch-raspberry4;0;[];('C: 80.36975907964215%, C++: 11.91616039487691%, Python: 3.948350959853704%, Shell: 1.563852276142841%, Assembly: 0.5501379235143191%, Meson: 0.4793592643530766%, Haxe: 0.38417292400257447%, Perl: 0.2481281841059255%, Objective-C: 0.12381829750445529%, Makefile: 0.11223035589344188%, SourcePawn: 0.09419525152732494%, POV-Ray SDL: 0.06474171903192387%, Yacc: 0.03366424738155632%, Pawn: 0.03327436637357899%, SmPL: 0.03225841557308152%, Lex: 0.026850935505917564%, NASL: 0.008571731726110468%, NSIS: 0.007804400698815938%, Dockerfile: 0.001143650956733526%, GLSL: 0.0006611025787441825%, GDB: 0.0005311422427517363%, Vim Script: 0.0002486197732029404%, Emacs Lisp: 8.475674086463877e-05%',);0;2023-09-25T11:06:55Z
 ; ; ;tinc;0;[];('C: 84.29674005788875%, Python: 12.334551680170817%, Meson: 1.8961819139800113%, Shell: 1.2341811976307926%, Smarty: 0.13898281176748797%, NSIS: 0.047433934762436195%, Batchfile: 0.0455670014700371%, Makefile: 0.0063614023296561665%',);0;2022-06-05T11:06:05Z
 ; ; ;pi-watchdog-firmware;0;[];('C++: 96.39324925142908%, C: 3.60675074857091%',);0;2023-07-13T15:22:33Z
 ; ; ;bringauto;0;[];('%',);3;
 ; ; ;arduino-pico;0;[];('C: 57.91219273710798%, C++: 38.120996127304785%, Python: 1.8928409977137783%, HTML: 0.8363184262830099%, Shell: 0.5959595918715895%, Assembly: 0.38534713619268207%, CMake: 0.2337215471840297%, Makefile: 0.020114218000080133%, Tcl: 0.0025092183420623105%',);0;2023-12-08T15:42:35Z
brisa-robotics;Enabling the next generation of autonomous machines. Building the ground-up for the autonomous supply chain revolution.;;;;;;;
 ; ; ;aruco_ros;0;[];('C++: 96.92442755087767%, CMake: 1.5773403244400923%, C: 0.9618399409582704%, Python: 0.5363921837239702%',);0;2018-04-20T13:50:13Z
 ; ; ;camera_umd;0;[];('C: 71.37652954794068%, C++: 24.128316670482587%, CMake: 4.495153781576738%',);0;2018-08-30T07:43:15Z
 ; ; ;cartographer;0;[];('C++: 95.71670762399575%, CMake: 1.7750153447374966%, Python: 1.3042000086706322%, Shell: 0.5739958609139303%, Lua: 0.4630574018678367%, XSLT: 0.09058529050040957%, Batchfile: 0.04271427300170447%, C: 0.03372419631224316%',);0;2019-01-29T13:15:03Z
 ; ; ;cartographer_ros;0;[];('C++: 79.54628019510872%, Lua: 5.641587026335802%, Python: 5.444686096808413%, CMake: 4.010675760115089%, Shell: 3.858095704023754%, Groovy: 1.0789589680744396%, GLSL: 0.41971624953378317%',);0;2019-01-30T12:46:41Z
 ; ; ;flexbe_app;0;[];('JavaScript: 93.72808193074654%, HTML: 4.047117416955892%, CSS: 1.6713428984042005%, Shell: 0.2813655275207829%, CMake: 0.20989325525666122%, Python: 0.0621989711159287%',);0;2018-12-19T10:54:28Z
 ; ; ;flexbe_behavior_engine;0;[];('Python: 94.17925429040076%, CMake: 4.402771317355008%, Shell: 1.4179743922442285%',);0;2018-12-18T17:50:02Z
 ; ; ;generic_flexbe_states;0;[];('Python: 92.95497073695107%, CMake: 7.045029263048931%',);0;2018-09-23T13:47:16Z
 ; ; ;h4r_rapid_robot_xacros;0;[];('CMake: 100.0%',);0;2017-06-18T23:06:21Z
 ; ; ;map_server;0;[];('C++: 74.17620685152136%, Python: 14.429983023549385%, CMake: 6.973403560701693%, C: 4.420406564227571%',);0;2018-05-15T11:53:23Z
 ; ; ;move_base_flex;0;[];('C++: 94.59219858156028%, Python: 2.7749087654065963%, CMake: 2.63289265303312%',);0;2018-11-14T22:28:04Z
 ; ; ;sbpl_lattice_planner;0;[];('C++: 88.70427254956716%, CMake: 11.104905519873405%, Makefile: 0.19082193055943406%',);0;2018-06-29T07:08:02Z
 ; ; ;ublox;0;[];('C++: 95.4872537750555%, C: 3.3034687996976806%, CMake: 1.2092774252468155%',);0;2018-08-11T02:24:17Z
 ; ; ;flexbe_project_behaviors;0;[];('Python: 76.5074967405476%, CMake: 23.492503259452413%',);0;2016-03-25T14:59:30Z
 ; ; ;rplidar_ros;0;[];('C++: 92.27537571193561%, C: 7.154420391015684%, CMake: 0.32639257555201634%, Shell: 0.2438113214966869%',);0;2018-08-24T08:04:21Z
 ; ; ;Etherlab_EtherCAT_Master;0;[];('C: 98.67678476212231%, C++: 1.1715738017246924%, Makefile: 0.06490124454001765%, M4: 0.05298715668860854%, Shell: 0.03375303492437133%',);0;2018-10-23T13:46:32Z
 ; ; ;bloom;0;[];('Python: 92.85774604083466%, EmberScript: 3.6348731975473667%, Makefile: 2.720181908432008%, CMake: 0.7871988531859722%',);0;2022-02-14T17:29:00Z
 ; ; ;meta-aws;0;[];('BitBake: 60.85213332535456%, PHP: 31.254862066902042%, C++: 6.648315480821016%, Shell: 1.2446891269223865%',);0;2020-04-10T10:54:02Z
 ; ; ;aws-iot-greengrass;0;[];('Shell: 65.71185479296653%, Dockerfile: 34.288145207033466%',);0;2020-05-11T20:52:51Z
 ; ; ;mqtt_bridge;0;[];('Python: 96.55619970580601%, CMake: 3.443800294193995%',);0;2020-04-17T15:35:45Z
 ; ; ;rosdistro;0;[];('Python: 99.5677517295725%, Shell: 0.43224827042749703%',);0;2020-06-19T21:29:41Z
 ; ; ;trajopt_ros;0;[];('C++: 94.58191513874716%, CMake: 2.739589848250436%, Python: 1.2433588992396063%, HTML: 0.8974620626090392%, JavaScript: 0.2817735936008427%, C: 0.14990618519371934%, CSS: 0.05293130122782185%, Makefile: 0.04022515553507357%, Shell: 0.012837815596300076%',);0;2020-07-08T07:19:00Z
 ; ; ;docker;0;[];('Dockerfile: 92.71561104111785%, Shell: 7.284388958882144%',);0;2020-07-10T16:50:00Z
 ; ; ;aws-robomaker-small-warehouse-world;0;[];('CMake: 100.0%',);0;2020-06-22T16:41:53Z
 ; ; ;webviz;0;[];('JavaScript: 97.31454528381614%, SCSS: 1.1950091553594064%, C++: 0.6963002957885347%, TypeScript: 0.46638339828160946%, HTML: 0.14578149208883046%, Nearley: 0.10570918822479929%, Shell: 0.06772618432790271%, Dockerfile: 0.008545002112775247%',);0;2021-01-26T14:47:29Z
 ; ; ;cob_driver;0;[];('C++: 80.53692360283452%, Python: 15.47899516801094%, CMake: 2.505150734037344%, C: 1.2956521337435443%, R: 0.14124098044106914%, Shell: 0.04203738093258313%',);0;2021-02-13T15:16:09Z
 ; ; ;ros2_laser_scan_matcher;0;[];('C++: 96.76708568125993%, CMake: 3.2329143187400664%',);0;2021-09-09T16:49:13Z
 ; ; ;sick_safetyscanners2;0;[];('C++: 94.2420917900896%, CMake: 3.6606326567928322%, Python: 2.097275553117572%',);0;2021-07-22T19:31:34Z
 ; ; ;make-sense;0;[];('TypeScript: 88.38248983860525%, SCSS: 11.1118347207484%, HTML: 0.377915774392136%, JavaScript: 0.06991346054390757%, Dockerfile: 0.05784620571030161%',);0;2021-08-30T17:25:41Z
 ; ; ;rosbag2;0;[];('C++: 84.53380297243974%, Python: 9.252571669685697%, CMake: 4.790285920551436%, Jupyter Notebook: 1.306479074742833%, Shell: 0.11686036258028999%',);0;2022-05-02T12:51:49Z
 ; ; ;gazebo_ros_pkgs;0;[];('C++: 89.0328140552915%, Python: 7.567585784387476%, CMake: 2.5328796521081856%, Shell: 0.8667205082128419%',);0;2021-04-21T18:17:36Z
bosch-bshg-cloud;BSH Hausgeräte GmbH;;;;;;;
builtrobotics;Built Robotics’ mission is to build the robots that build the world.;https://x.com/builtrobotics;;;;;;
 ; ; ;mariana-sahara-deploy;0;[];('%',);0;2023-07-26T00:10:48Z
 ; ; ;mariana-everest-deploy;0;[];('%',);0;2023-07-26T00:10:00Z
 ; ; ;rsplan;21;[];('Python: 100.0%',);0;2023-08-31T13:35:56Z
 ; ; ;test-everest-deploy;0;[];('%',);0;2024-01-05T16:32:12Z
canonical;;https://x.com/Canonical;;;;;;
 ; ; ;nvidia-graphics-drivers;43;[];('%',);0;2013-01-10T10:30:40Z
 ; ; ;nvidia-settings;2;[];('%',);0;2022-02-14T15:57:23Z
 ; ; ;ubuntu-drivers-common;40;[];('Python: 81.95657826146541%, C: 17.044908749284353%, Perl: 0.4840149546404085%, Shell: 0.4776109462434727%, Makefile: 0.03688708836635027%',);37;2024-10-30T13:47:48Z
 ; ; ;nvidia-prime;33;[];('Python: 69.76712453379423%, Shell: 30.23287546620577%',);0;2021-09-17T14:55:08Z
 ; ; ;screen-resolution-extra;1;[];('Python: 82.17627856365615%, Makefile: 17.823721436343853%',);0;2023-04-11T13:51:13Z
 ; ; ;ubuntu.com;201;['hacktoberfest', 'web-and-design', 'website'];('HTML: 78.0869544730811%, TypeScript: 8.107981927434155%, Python: 5.739218715028767%, JavaScript: 4.4821212602293645%, SCSS: 2.532123956611058%, Perl: 0.5870114807501583%, Shell: 0.24834810147170566%, Jinja: 0.1941070605105877%, Dockerfile: 0.02213302488311807%',);100;2024-11-15T16:18:17Z
 ; ; ;canonicalwebteam.versioned-static;4;['package', 'web-and-design'];('Python: 100.0%',);0;2021-11-04T14:48:33Z
 ; ; ;assets.ubuntu.com;8;['web-and-design', 'website'];('Python: 58.95365061259408%, Shell: 23.149232602430008%, HTML: 14.376355803603255%, Dockerfile: 1.9523571886871238%, SCSS: 1.0652924462006945%, Mako: 0.5031113464848405%',);18;2024-09-25T04:10:49Z
 ; ; ;manager.assets.ubuntu.com;1;['web-and-design', 'website'];('Shell: 53.97724568001142%, HTML: 21.837958775646214%, Python: 19.76007997334222%, Dockerfile: 3.8582377302803827%, SCSS: 0.56647784071976%',);0;2023-06-26T10:34:55Z
 ; ; ;cloud-init;2991;['cloud-init', 'hacktoberfest', 'python'];('Python: 97.63652089924864%, Shell: 2.2945784954462036%, Makefile: 0.06890060530515826%',);100;2024-11-15T16:45:53Z
 ; ; ;lxd;4379;['containers', 'criu', 'go', 'hacktoberfest', 'lxc', 'lxd'];('Go: 88.09628468002677%, Shell: 8.727959755480057%, C: 2.9784744348173335%, Python: 0.11614186835195943%, Makefile: 0.07892456349906338%, Emacs Lisp: 0.0022146978248120384%',);100;2024-11-16T09:42:12Z
 ; ; ;partners.ubuntu.com;4;['web-and-design', 'website'];('JavaScript: 35.58225087414799%, Python: 29.061182769037703%, CSS: 21.17183902520481%, Shell: 11.53622337707025%, HTML: 2.08834081398232%, Dockerfile: 0.5601631405569246%',);0;2023-09-07T12:12:33Z
 ; ; ;jujucharms.com;8;[];('%',);0;2014-11-21T19:59:47Z
 ; ; ;asset-mapper;1;['package', 'pypi', 'pypi-package', 'python', 'python-package', 'web-and-design', 'webteam'];('Python: 100.0%',);0;2020-01-27T17:28:37Z
 ; ; ;vanilla-framework;842;['css', 'css-framework', 'hack', 'hacktoberfest', 'html', 'npm', 'npm-package', 'package', 'sass', 'vanilla-framework', 'web-and-design'];('HTML: 57.367262781569195%, SCSS: 30.947048823481442%, JavaScript: 6.580474371279272%, Jinja: 1.7215647830850045%, CSS: 1.3504258004323872%, Shell: 1.2945382461915198%, Python: 0.6386578774933406%, Dockerfile: 0.10002731646783813%',);100;2024-11-06T17:41:20Z
 ; ; ;canonicalwebteam.upload-assets;2;['package', 'python', 'snap', 'tool', 'web-and-design'];('Python: 100.0%',);0;2023-01-23T08:41:55Z
 ; ; ;beaver-charm;2;[];('Python: 99.1184342848302%, Makefile: 0.8815657151697996%',);0;2015-04-24T13:49:19Z
 ; ; ;jimm;6;[];('Go: 93.10300635918104%, Python: 6.080147482327015%, Shell: 0.5726135394432733%, Makefile: 0.18888255474979415%, Dockerfile: 0.048979098814042936%, HCL: 0.0063709654848341565%',);100;2024-11-15T08:08:57Z
 ; ; ;maas.io;17;['hacktoberfest', 'maas', 'web-and-design', 'website'];('HTML: 75.05463182897863%, Shell: 9.103721298495646%, SCSS: 7.3729216152019%, Python: 6.172209026128266%, JavaScript: 1.6322248614410135%, Dockerfile: 0.6642913697545526%',);8;2024-10-18T08:00:37Z
 ; ; ;pylxd;258;['containers', 'lxd', 'python'];('Python: 97.78091423284762%, Shell: 2.219085767152379%',);83;2024-10-21T16:56:17Z
 ; ; ;probert;22;[];('Python: 83.15212369482859%, C: 16.368928450426587%, Makefile: 0.4789478547448178%',);6;2024-07-08T07:35:00Z
 ; ; ;subiquity;486;['consoleconf', 'firstboot', 'installer', 'ubuntu', 'ubuntu-core', 'ubuntu-server'];('Python: 98.74168985083445%, Shell: 1.1691989010024706%, Makefile: 0.0891112481630847%',);100;2024-11-08T08:40:06Z
 ; ; ;cn.ubuntu.com;5;['web-and-design', 'website'];('HTML: 88.63424412210564%, SCSS: 5.5896657551347975%, JavaScript: 2.3442841007044555%, Shell: 2.1077007104003807%, Python: 0.897846505959635%, CSS: 0.26602859435841036%, Dockerfile: 0.16023021133668222%',);24;2024-10-11T13:21:48Z
 ; ; ;charms.reactive;22;[];('Python: 95.95675177361818%, Shell: 3.601346747364624%, Makefile: 0.44190147901719506%',);7;2024-07-31T15:32:25Z
 ; ; ;python-libmaas;63;['asyncio', 'maas', 'python', 'python3', 'ubuntu'];('Python: 99.79032629925918%, Makefile: 0.20967370074081806%',);4;2024-07-17T08:27:20Z
 ; ; ;layer-basic;11;[];('Python: 88.76330125757345%, Shell: 9.780561071228552%, Makefile: 1.3186701288121787%, Jinja: 0.13746754238582556%',);2;2024-07-25T10:07:15Z
 ; ; ;snapd;1901;[];('Go: 93.99691915345304%, C: 2.8509061120172863%, Shell: 2.0977557454736777%, Python: 0.6474065138806553%, Makefile: 0.35127287105472693%, M4: 0.046712776006041054%, Tcl: 0.004481629451248665%, HTML: 0.003460990435164454%, Meson: 0.001041828753442361%, Roff: 4.2379474716299435e-05%',);100;2024-11-15T20:55:28Z
 ; ; ;snapcraft;1184;['snaps'];('Python: 96.77570919441075%, Shell: 1.008100762486913%, C++: 0.7136889591230268%, CMake: 0.5962641616043196%, Go: 0.2048796443037076%, Makefile: 0.1974768587412545%, C: 0.16161489500886067%, Inno Setup: 0.14308904644568093%, Dart: 0.10358234390320178%, Perl: 0.052197192078112985%, Jinja: 0.014106838814164399%, PowerShell: 0.006420783396005215%, QMake: 0.006269706139628622%, Rust: 0.00462674097653317%, M4: 0.0037769314094148326%, Meson: 0.0028326985570611245%, Java: 0.0025116593872608634%, JavaScript: 0.0018506963906132678%, C#: 0.0006420783396005216%, Crystal: 0.0003588084838944091%',);100;2024-11-08T23:21:27Z
 ; ; ;lxd-demo-server;74;['containers', 'demo', 'go', 'lxd'];('JavaScript: 78.21929975492817%, Go: 15.562293351438576%, HTML: 3.7128148847418374%, CSS: 1.834550941922163%, Smarty: 0.5064197657169165%, Shell: 0.16462130125233096%',);0;2023-06-22T01:35:05Z
 ; ; ;cloud-init.io;3;['web-and-design', 'website'];('Shell: 53.22799097065463%, HTML: 35.97662992962422%, SCSS: 7.151772672951799%, Dockerfile: 3.4019386535652636%, JavaScript: 0.24166777320408978%',);9;2024-10-15T03:54:57Z
Canvas-Construction;;;;;;;;
 ; ; ;rosbridge_suite;0;[];('Python: 98.73335727039826%, CMake: 0.7595974691405947%, Dockerfile: 0.35080739073053335%, Shell: 0.156237869730611%',);0;2021-03-05T20:54:21Z
 ; ; ;geometry2;0;[];('C++: 82.17694972965796%, Python: 14.986866869889598%, CMake: 2.8361834004524358%',);0;2021-03-05T23:55:29Z
 ; ; ;moveit;0;[];('C++: 94.25140297323335%, Python: 3.3951493008778404%, CMake: 1.9258719757601575%, Shell: 0.18936756421703954%, TeX: 0.0896383659156754%, Dockerfile: 0.06825275189286888%, NASL: 0.02983808247871554%, C: 0.028150071157124312%, HTML: 0.014534273952818593%, GDB: 0.004666854830281632%, Makefile: 0.003127785684124924%',);0;2022-06-14T00:03:22Z
 ; ; ;Universal_Robots_Client_Library_removeme;0;[];('C++: 95.61825402756574%, CMake: 3.462131807360116%, Shell: 0.9196141650741456%',);0;2023-12-17T14:13:29Z
 ; ; ;yasmin;0;[];('C++: 37.16712811477473%, Python: 34.446262270324695%, JavaScript: 14.928265794110244%, CMake: 8.616914170651901%, HTML: 2.926000503397936%, CSS: 1.1704002013591743%, Shell: 0.7450289453813239%',);0;2023-05-23T22:49:57Z
 ; ; ;libe131;0;[];('C: 88.37860298298561%, CMake: 5.187420723439619%, M4: 4.23828893845952%, Makefile: 2.016358308183528%, Shell: 0.17932904693172375%',);1;2024-06-09T14:47:18Z
 ; ; ;rbfx;0;[];('C++: 85.8336992410198%, SWIG: 5.018766188829641%, C#: 2.93811560397816%, GLSL: 2.683740815618575%, CMake: 2.525028972206184%, Python: 0.26326146965467967%, Shell: 0.25720404765802335%, HTML: 0.2560221116586758%, Batchfile: 0.12320944083198838%, Objective-C: 0.05063118337205159%, Java: 0.02326936498715531%, HLSL: 0.013865586692346197%, Makefile: 0.010445359394234162%, Dockerfile: 0.002740614098487181%',);0;2023-11-26T15:21:48Z
