organization;top 3 repo;stars_count;languages;ros_repos;name_parts
eprosima;['Fast-DDS', 'Micro-XRCE-DDS', 'Fast-CDR', 'Micro-XRCE-DDS-Client', 'Micro-XRCE-DDS-Agent'];3259;['PowerShell', 'Yacc', 'Makefile', 'Thrift', 'Lex', 'C++', 'CMake', 'HTML', 'CSS', 'Java', 'QMake', 'EmberScript', 'XSLT', 'ANTLR', 'Shell', 'MATLAB', 'M4', 'Python', 'Objective-C', 'Roff', 'GDB', 'Dockerfile', 'NSIS', 'Scilab', 'Io', 'C', 'Batchfile'];['t3chfest-ros2', 'px4_to_ros'];['Fast', 'CDR', 'Fast', 'Buffers', 'Dynamic', 'Fast', 'Buffers', 'Fast', 'DDS', 'RPC', 'IDL', 'Parser', 'Fast', 'DDS', 'docs', 'Shapes', 'Demo', 'Docs', 'PX4', 'FastRTPS', 'PoC', 't3chfest', 'ros2', 'Micro', 'CDR', 'Firmware', 'FIRO', 'S2', 'px4', 'to', 'ros', 'PX4', 'FastRTPS', 'PoC', 'Snapdragon', 'UDP', 'Shapes', 'Demo', 'Micro', 'XRCE', 'DDS', 'docs', 'Micro', 'XRCE', 'DDS', 'Micro', 'XRCE', 'DDS', 'Client', 'Micro', 'XRCE', 'DDS', 'Agent', 'Micro', 'XRCE', 'DDS', 'Gen', 'Integration', 'Service', 'Deprecated', 'rmw', 'fastrtps', 'demos', 'rclc', 'Integration', 'Service', 'docs', 'dds', 'security', 'Non', 'Intrusive', 'DDS', 'Recorder', 'rmw', 'system', 'tests']
Ericsson;['exchangecalendar', 'puppet-module-netbackup', 'package-netbackup', 'puppet-module-observium', 'puppet-module-vas'];963;['Shell', 'JavaScript', 'Pascal', 'HTML', 'Puppet', 'Ruby', 'Dockerfile', 'CSS'];[];['puppet', 'module', 'motd', 'puppet', 'module', 'vas', 'puppet', 'module', 'nisclient', 'package', 'nagios', 'plugins', 'package', 'nrpe', 'puppet', 'module', 'netbackup', 'package', 'netbackup', 'puppet', 'module', 'beuser', 'puppet', 'module', 'tacacsplus', 'puppet', 'module', 'auditusers', 'puppetlabs', 'ruby', 'puppetlabs', 'puppetdb', 'puppet', 'module', 'observium', 'package', 'observium', 'puppet', 'module', 'dircolors', 'puppet', 'module', 'postfix', 'puppet', 'module', 'citrix_unix', 'puppet', 'module', 'sudo', 'puppet', 'module', 'viewvc', 'puppet', 'module', 'cgroups', 'puppet', 'module', 'cron', 'puppet', 'module', 'afs', 'puppet', 'module', 'skeleton', 'puppet', 'module', 'hponcfg', 'puppet', 'module', 'autofs', 'puppet', 'module', 'arc', 'puppet', 'cups', 'puppet', 'module', 'krb5', 'exchangecalendar', 'puppet', 'module', 'vmware']
esol-community;['rmw_zenoh_pico', 'ament_virtualenv', 'micro_ros_setup', 'ros2_lecture', 'ros_rtl_toolchain'];20;['JavaScript', 'Yacc', 'Makefile', 'POV-Ray SDL', 'Meson', 'C++', 'CMake', 'HTML', 'Emacs Lisp', 'Ruby', 'NASL', 'CSS', 'Groovy', 'SourcePawn', 'Perl', 'EmberScript', 'SmPL', 'GLSL', 'Shell', 'Python', 'Objective-C', 'GDB', 'Assembly', 'Dockerfile', 'NSIS', 'Pawn', 'C', 'Vim Script', 'Lex', 'Haxe'];['ros_rtl_toolchain', 'ros_rtl_lib', 'ros_rtl_kinetic', 'ros_buildfarm', 'ros2_lecture', 'micro_ros_setup'];['ros', 'rtl', 'toolchain', 'ros', 'rtl', 'lib', 'ros', 'rtl', 'kinetic', 'ros', 'buildfarm', 'haros', 'ament', 'lint', 'ament', 'virtualenv', 'roswiki', 'ament_virtualenv', 'release', 'rosdistro', 'rosindex', 'rclcpp', 'rcl', 'rcutils', 'rcpputils', 'rep', 'ros2', 'lecture', 'reference', 'system', 'qemu', 'micro', 'ros', 'setup', 'rmw', 'zenoh', 'pico']
eurogroep;['rosbag_pandas', 'empty_tar', 'diagnostics', 'rviz', 'move_base_flex'];37;['Shell', 'JavaScript', 'Python', 'Makefile', 'C++', 'Objective-C', 'C', 'CMake', 'HTML', 'EmberScript', 'Perl', 'GLSL', 'CSS'];['gazebo_ros_pkgs', 'pulson_ros', 'iris_lama_ros', 'fadecandy_ros'];['empty', 'tar', 'diagnostics', 'rosbag', 'pandas', 'rviz', 'move', 'base', 'flex', 'rosbag_pandas', 'release', 'gazebo', 'ros', 'pkgs', 'mrpt', 'navigation', 'pulson', 'ros', 'common', 'msgs', 'rf2o', 'laser', 'odometry', 'sicknav350', 'async', 'comm', 'sicktoolbox', 'pointcloud', 'to', 'laserscan', 'actionlib', 'libwebsockets', 'fadecandy', 'rosauth', 'omron', 'odva', 'ethernetip', 'robot', 'body', 'filter', 'linux', 'peripheral', 'interfaces', 'octomap', 'mapping', 'iris', 'lama', 'ros', 'iris', 'lama', 'urg', 'node', 'navigation', 'fadecandy', 'ros', 'ddynamic', 'reconfigure']
Evocargo;['RaindropsOnWindshield', 'Lidar-Annotation-is-All-You-Need', 'ros-bag-migration', 'behavior_tree', 'catalyst'];104;['Shell', 'JavaScript', 'Smarty', 'Python', 'Makefile', 'C++', 'Jupyter Notebook', 'TypeScript', 'CMake', 'HTML', 'C', 'Dockerfile', 'SCSS'];['ros-bag-migration'];['catalyst', 'yolov3', 'rgbd', 'detection', 'torch2trt', 'yolov5', 'Raindrops', 'On', 'Windshield', 'cvat', 'mean', 'average', 'precision', 'Yet', 'Another', 'EfficientDet', 'Pytorch', 'pypcd', 'ros', 'bag', 'migration', 'Lidar', 'Annotation', 'is', 'All', 'You', 'Need', 'behavior', 'tree']
Expleo;['SJP', 'GitHubActions'];0;['Java'];[];['SJP', 'Git', 'Hub', 'Actions']
eyeware;['eyeware-ros', 'librealsense2-feedstock', 'zeromq-feedstock', 'opencv-feedstock'];9;['Shell', 'Python', 'C++', 'CMake', 'Batchfile'];['eyeware-ros'];['librealsense2', 'feedstock', 'eyeware', 'ros', 'zeromq', 'feedstock', 'opencv', 'feedstock']
eYs3D;['eys3d_ros', 'eys3d_python_wrapper', 'HD-DM-Windows-SDK-Release', 'eCaptureView_Windows', 'libeys3d'];16;['Shell', 'Kotlin', 'Python', 'Makefile', 'C++', 'Objective-C', 'QMake', 'C', 'CMake', 'HTML', 'Assembly', 'Batchfile', 'Java'];['eys3d_ros', 'HD-DM-ROS2-SDK-Release'];['libeys3d', 'eys3d', 'python', 'wrapper', 'eys3d', 'opencv', 'wrapper', 'HD', 'DM', 'Android', 'SDK', 'Release', 'HD', 'DM', 'Linux', 'SDK', 'Release', 'HD', 'DM', 'Windows', 'SDK', 'Release', 'eys3d', 'ros', 'eys3d', 'unity', 'release', 'eCaptureView', 'Windows', 'eCaptureView', 'Linux', 'eCaptureView', 'Android', 'third', 'party', 'examples', 'eys3d', 'config', 'HD', 'DM', 'ROS2', 'SDK', 'Release', 'eSPDI', 'linux', 'eys3d', 'wrapper', 'prebuilt', 'linux', 'eys3d', 'python', 'wrapper', 'windows']
econsystems;['opencv', 'opencv_v4l2', 'rqt_cam', 'taraxl-tools', 'tara-cpu-sdk'];127;['QML', 'Shell', 'Cuda', 'MATLAB', 'BitBake', 'SourcePawn', 'Objective-C++', 'Python', 'Makefile', 'C++', 'Objective-C', 'QMake', 'C', 'CMake', 'Starlark', 'PHP', 'Dockerfile', 'Java'];['taraxl-ros-package', 'depthvista-ros-package', 'depthvista-isaac-ros-package', 'STEEReoCAM_ISAAC_ROS_Package'];['meta', 'jetson', 'tx1', 'meta', 'jetson', 'tx2', 'opencv', 'opencv', 'v4l2', 'taraxl', 'tools', 'tara', 'cpu', 'sdk', 'vision', 'opencv', 'taraxl', 'ros', 'package', 'rtabmap', 'pcl', 'cuda', 'runtimes', 'taraxl', 'isaac', 'package', 'rqt', 'cam', 'Hyperyon', 'Dual', 'Stream', 'smartecam', 'ai', 'samples', 'Depth', 'Vista', 'depthvista', 'isaac', 'package', 'depth', 'Vista', 'Cmd', 'depthvista', 'ros', 'package', 'Edge', 'ECA', 'M50', 'depthvista', 'isaac', 'ros', 'package', 'STEEReoCAM', 'ISAAC', 'ROS', 'Package']
ezWheelSAS;['Announcement'];0;[];[];['Announcement']
fp-robotics;['myp_ros', 'prob_interface', 'fp_descriptions', 'fp_core_msgs', 'fp_pgrip_msgs'];20;['Python', 'CMake'];['myp_ros'];['prob', 'interface', 'myp', 'ros', 'fp', 'core', 'msgs', 'fp', 'pgrip', 'msgs', 'fp', 'learning', 'msgs', 'fp', 'descriptions']
FarmWise;['takehome-embedded', 'sbg_ros_driver', 'docker-buildkite-plugin', 'docker-compose-buildkite-plugin', 'junit-annotate-buildkite-plugin'];1;['JavaScript', 'PowerShell', 'Kotlin', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'Java', 'Objective-C++', 'Prolog', 'TeX', 'Perl', 'AIDL', 'Shell', 'Cuda', 'Python', 'Objective-C', 'Dockerfile', 'Swift', 'C', 'Batchfile'];['sbg_ros_driver'];['takehome', 'embedded', 'sbg', 'ros', 'driver', 'docker', 'buildkite', 'plugin', 'docker', 'compose', 'buildkite', 'plugin', 'junit', 'annotate', 'buildkite', 'plugin', 'opencv', 'Xlines', 'image', 'common']
FastSense;['mppic', 'px4_ros_gazebo', 'edge_ai_demo', 'inertial-navigation', 'nnio'];60;['Shell', 'Groovy', 'MATLAB', 'Python', 'Makefile', 'C++', 'Limbo', 'Jupyter Notebook', 'C', 'CMake', 'Perl', 'XSLT', 'HTML', 'GDB', 'EmberScript', 'Dockerfile'];['ros_best_practices', 'zed_cpu_ros', 'orb_slam_2_ros', 'px4_ros_gazebo'];['ros', 'best', 'practices', 'sitl', 'gazebo', 'image', 'pipeline', 'zed', 'cpu', 'ros', 'movement', 'limiter', 'octomap', 'mapping', 'octomap', 'msgs', 'ecl', 'orb', 'slam', '2', 'ros', 'realsense', 'ORB', 'SLAM2', 'avoidance', 'Firmware', 'mavros', 'px4', 'ros', 'gazebo', 'warehouse', 'analytics', 'fastsensex', 'hw', 'tests', 'inertial', 'navigation', 'rosbot2', 'zed', 'open', 'capture', 'test', 'task', 'unity', 'deep', 'visual', 'odometry', 'nnio', 'fastsense', 'x', 'documentation', 'edge', 'ai', 'demo', 'Johnny', 'Moscow', 'metalbot', 'teleop', 'robot', 'model', 'training', 'mppic']
fireflyautomatix;['nav2-compose', 'gzweb', 'ros-devcontainer-vscode', 'installRealSenseSDK', 'ros2-cyclone-sharedmem-docker-compose'];1;['JavaScript', 'Shell', 'Batchfile', 'Yacc', 'Raku', 'Python', 'Makefile', 'C++', 'TypeScript', 'C', 'CMake', 'HTML', 'Jupyter Notebook', 'EmberScript', 'Perl', 'Dockerfile', 'CSS'];['ros-devcontainer-vscode', 'ros2-cyclone-sharedmem-docker-compose', 'ros2-adapter', 'ros2_ouster_drivers', 'gazebo_ros_pkgs', 'depthai-ros', 'ouster-ros'];['gzweb', 'ros', 'devcontainer', 'vscode', 'install', 'Real', 'Sense', 'SDK', 'ros2', 'cyclone', 'sharedmem', 'docker', 'compose', 'ros2', 'adapter', 'microstrain', 'inertial', 'mqtt', 'react', 'hooks', 'diagnostics', 'redis', 'plus', 'plus', 'navigation2', 'nav2', 'compose', 'rclcpp', 'ros2', 'ouster', 'drivers', 'rosbag2', 'microstrain', 'inertial', 'driver', 'common', 'gazebo', 'ros', 'pkgs', 'rosdistro', 'ntrip', 'client', 'depthai', 'ros', 'Behavior', 'Tree.', 'CPP', 'perception', 'pcl', 'depthai', 'python', 'rosconsole', 'bridge', 'cyclonedds', 'deb', 'ostree', 'builder', 'influxdb', 'cxx', 'Autoware', 'Auto', 'navigation.ros.org', 'cpr', 'ouster', 'ros']
FixPosition;['fixposition_driver', 'fixposition_gnss_tf', 'fixposition-sdk', 'fixposition.github.io', 'fixposition_utility'];75;['Shell', 'Python', 'Makefile', 'C++', 'Perl', 'CMake', 'C', 'Dockerfile'];[];['fixposition', 'gnss', 'tf', 'fixposition', 'driver', 'fixposition.github.io', 'fixposition', 'sdk', 'fixposition', 'utility', 'ess', 'imu', 'driver']
fixstars;['libSGM', 'cuda-bundle-adjustment', 'clpy', 'Halide-elements', 'segmentation-sgm'];1416;['JavaScript', 'Yacc', 'VHDL', 'Makefile', 'SWIG', 'Lex', 'C++', 'CMake', 'HTML', 'Awk', 'Rust', 'CSS', 'Java', 'Objective-C++', 'TeX', 'Jupyter Notebook', 'Verilog', 'Coq', 'Perl', 'Shell', 'Julia', 'Cuda', 'MATLAB', 'Python', 'Perl 6', 'Objective-C', 'Roff', 'Assembly', 'Dockerfile', 'Go', 'Gherkin', 'Tcl', 'C', 'Batchfile', 'SystemVerilog'];[];['lib', 'SGM', 'm3bp', 'Algebraic', 'Block', 'Multicolor', 'Ordering', 'sc16workshop', 'Halide', 'elements', 'Mpi', 'Benchmark', 'P2', 'P', 'Imagenet', 'Converter', 'For', 'Chainer', 'clpy', 'opencv', 'contrib', 'ultra96', 'design', 'linux', 'v4l2', 'driver', 'linux', 'headers', 'turret', 'segmentation', 'sgm', 'ALUAD', 'cfd', 'symposium', '33', 'xg', 'mac', 'sacana', 'dnn', 'kernel', 'fpga', 'c', 'RTOS', 'cRTOS', 'nuttx', 'cRTOS', 'nuttx', 'apps', 'cRTOS', 'drivers', 'cRTOS', 'loader', 'cRTOS', 'jailhouse', 'binderhub', 'template', 'cuda', 'bundle', 'adjustment', 'ion', 'kit', 'ion', 'go', 'driver', 'ion', 'go']
fizyr;['keras-retinanet', 'keras-maskrcnn', 'camera_pose_calibration', 'keras-retinanet-test-data', 'dr_eigen'];4946;['Shell', 'Cuda', 'Python', 'C++', 'Cython', 'CMake'];['ros-pkgbuilds', 'dr_ros'];['dr', 'base', 'modbus', 'cpx', 'fec', 'camera', 'pose', 'calibration', 'dr', 'ensenso', 'archived', 'dr', 'param', 'dr', 'eigen', 'camera_pose_calibration', 'release', 'dr_base', 'release', 'dr', 'rviz', 'plugins', 'yaskawa', 'gp7', 'support', 'yaskawa', 'mh24', 'support', 'dr', 'kdl', 'python', 'aprt', 'keras', 'retinanet', 'keras', 'models', 'dr', 'mnc', 'layers', 'keras', 'retinanet', 'test', 'data', 'ros', 'pkgbuilds', 'yaskawa', 'gp25', 'support', 'keras', 'maskrcnn', 'estd', 'dr', 'marker', 'ca', 'scripts', 'dr', 'msgs', 'dr', 'util', 'dr', 'ros', 'dr', 'log', 'yaskawa', 'ethernet', 'tf', 'retinanet', 'backbones', 'resnet']
Flanders-Make-vzw;['RAISE_LPBF_Laser_benchmark', 'dds-for-unity', 'sparql-otfc', 'CAD2Render', 'HPC2edge'];11;['JavaScript', 'PowerShell', 'Makefile', 'HLSL', 'C++', 'CMake', 'HTML', 'CSS', 'Cython', 'Jupyter Notebook', 'Shell', 'Python', 'ASP.NET', 'Dockerfile', 'Tcl', 'TypeScript', 'C#', 'ShaderLab', 'Batchfile'];[];['.github', 'oase', 'docker', 'images', 'slam', 'docker', 'images', 'dds', 'for', 'unity', 'sparql', 'otfc', 'RAISE', 'LPBF', 'Laser', 'benchmark', 'grafana', 'sparql', 'datasource', 'plm', 'CA', 'D2', 'Render', 'img2img', 'turbo', 'Git', 'Hub', 'Action', 'Cookbook', 'Dev', 'Container', 'Cookbook', 'RETAIN', 'PoseTrack', 'HP', 'C2edge']
flexivrobotics;['flexiv_rdk', 'flexiv_ros2', 'flexiv_ros', 'isaac_sim_ws', 'flexiv_aidk'];124;['Shell', 'Python', 'C++', 'C', 'CMake', 'HTML'];['flexiv_ros2', 'flexiv_ros'];['flexivrobotics.github.io', 'flexiv', 'rdk', 'primitives', 'flexiv', 'ros2', 'flexiv', 'ros', 'flexiv', 'aidk', 'flexiv', 'tdk', 'flexiv', 'ddk', 'isaac', 'sim', 'ws', 'flexiv', 'rdk', 'csharp']
fluxauto;[];0;[];[];[]
flytbase;['flytsamples', 'flytsim-docker', 'flytdocs', 'flytos_tx1', 'apidoc'];119;['JavaScript', 'PowerShell', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Emacs Lisp', 'Ruby', 'CSS', 'SCSS', 'Java', 'Processing', 'Pascal', 'Perl', 'XSLT', 'Shell', 'Cuda', 'MATLAB', 'OpenEdge ABL', 'Python', 'Perl 6', 'Objective-C', 'GDB', 'Assembly', 'NSIS', 'Scilab', 'PostScript', 'Io', 'TypeScript', 'C', 'C#', 'Batchfile'];[];['flytdocs', 'flytsamples', 'flyt', 'open', 'tld', '3d', 'apidoc', 'flytos', 'tx1', 'ardupilot', 'wiki', 'flytsim', 'docker', 'Px4', 'Devguide', 'ardupilot', 'P', 'X4', 'Flyt', 'Sim', 'P', 'X4', 'Firmware', 'xbuild', 'demo', 'FlytNow', 'video', 'streamer', 'sample', 'app']
FormantIO;['toolkit', 'ros2-adapter', 'formant', 'formant-ros', 'jetcam'];43;['JavaScript', 'Makefile', 'Thrift', 'C++', 'CMake', 'HTML', 'Rust', 'Ruby', 'CSS', 'Scala', 'SCSS', 'Java', 'Shell', 'Nearley', 'Python', 'Dockerfile', 'Dart', 'Go', 'Smarty', 'Starlark', 'TypeScript', 'C', 'C#'];['ros_comm', 'formant-ros', 'ros2-adapter'];['python', 'websocket', 'server', 'ros', 'comm', 'universal', 'robot', 'parquet', 'go', 'formant', 'routing', 'controllers', 'badger', 'rules', 'proto', 'kafka', 'connect', 'field', 'and', 'time', 'partitioner', 'webviz', 'genproto', 'go', 'genopenapi', 'genproto', 'homebrew', 'formant', 'formant', 'ros', 'spinnaker', 'sdk', 'camera', 'driver', 'jetcam', 'formant', 'jetbot', 'adapter', 'realtime', 'sdk', 'template', 'realtime', 'sdk', 'guide', 'realtime', 'video', 'demo', 'toolkit', 'ros2', 'adapter', 'formant', 'onvif', 'adapter', 'Rupeek', 'interface', 'ui', 'sdk', 'formant', 'proxy', 'adapter', 'Cradlepoint', 'adapter', 'formant', 'p2p', 'adapter', 'rules', 'pkg']
forssea-robotics;['nps_uw_multibeam_sonar', 'hydrographic_msgs', 'oculus_sonar', 'tether_manager', 'sbg_ros_driver'];5;['JavaScript', 'Yacc', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'NASL', 'CSS', 'Java', 'Cython', 'TeX', 'Perl', 'Batchfile', 'Shell', 'Cuda', 'MATLAB', 'M4', 'Python', 'Roff', 'GDB', 'Dockerfile', 'Go', 'TypeScript', 'C', 'QML', 'Lex'];['sbg_ros_driver', 'ros2_control', 'sbg_ros2_driver', 'sbg_ros2_simu'];['tether', 'manager', 'sbg', 'ros', 'driver', 'serial', 'lcdproc', 'ixblue', 'ins', 'stdbin', 'driver', 'ueye', 'cam', 'drivers', 'ixblue_stdbin_decoder', 'nps', 'uw', 'multibeam', 'sonar', 'velodyne', 'simulator', 'hydrographic', 'msgs', 'rclnodejs', 'moveit2', 'oculus', 'driver', 'oculus', 'sonar', 'rosdep', 'moveit2', 'tutorials', 'gz', 'sim', 'tf2', '2d', 'ros2', 'control', 'sbg', 'ros2', 'driver', 'sbg', 'ros2', 'simu', 'pfSense', 'FreeBSD', 'ports', 'eiquadprog', 'docstrfmt', 'jfrog', 'client', 'go', 'gonetworkmanager', 'openslp', 'vc', 'mipi', 'nvidia', 'generate', 'parameter', 'library', 'geo', 'coordinates', 'parser']
foxglove;['create-foxglove-extension', 'extension-registry', 'rosbag', 'rosmsg', 'cdr'];145;['Shell', 'JavaScript', 'Smarty', 'Nearley', 'Python', 'CSS', 'C++', 'TypeScript', 'CMake', 'HTML', 'EmberScript', 'C#', 'Dockerfile', 'Handlebars', 'Batchfile', 'NSIS'];['ros_foxglove_msgs'];['rosbag', 'apt.foxglove.dev', 'roslibjs', 'reg', 'suit', 'spectron', 'action', 'gh', 'release', 'chartjs', 'plugin', 'zoom', 'common', 'msgs', 'electron', 'builder', 'urdf', 'loaders', 'electron', 'windows', 'notifications', 'chromedriver', 'ros', 'foxglove', 'msgs', 'rosdistro', 'ros_foxglove_msgs', 'release', 'create', 'foxglove', 'extension', 'eslint', 'plugin', 'studio', 'extension', 'turtlesim', 'extension', 'registry', 'react', 'use', 'rosmsg', 'cdr', 'template', 'typescript', 'just', 'fetch', 'rostime', 'rosmsg2', 'serialization', 'rosmsg', 'serialization', 'rosbag2', 'tsconfig', 'electron', 'socket']
frankaemika;['franka_ros', 'libfranka', 'franka_ros2', 'the_reference_platform', 'franka_description'];892;['Shell', 'Python', 'Makefile', 'C++', 'TypeScript', 'C', 'CMake', 'HTML', 'Vim Script', 'Dockerfile', 'CSS'];['franka_ros', 'franka_ros2'];['libfranka', 'common', 'libfranka', 'franka', 'ros', 'docs', 'frankaemika.github.io', 'libfranka', 'release', 'franka_ros', 'release', 'icra18', 'fci', 'tutorial', 'external', 'gripper', 'example', 'ride', 'vscode', 'ride', 'vim', 'ride', 'sublime', 'the', 'reference', 'platform', 'franka', 'ros2', 'franka', 'description']
Fyusion;['LLFF', 'WMVS', 'PX4-Autopilot'];1593;['Shell', 'Groovy', 'Cuda', 'MATLAB', 'Python', 'Makefile', 'Objective-C', 'C++', 'C', 'CMake', 'EmberScript', 'Perl', 'Jinja', 'GDB', 'Nix', 'GLSL', 'Dockerfile'];[];['LLFF', 'WMVS', 'PX4', 'Autopilot']
gaia-platform;['rosbag2_snapshot', 'GaiaPlatform', 'KomatsuSimulator', 'danger_zone', 'baggage_advisor_template'];43;['JavaScript', 'Yacc', 'Makefile', 'HLSL', 'C++', 'CMake', 'HTML', 'Awk', 'NASL', 'CSS', 'Java', 'Jupyter Notebook', 'GLSL', 'Shell', 'M4', 'Python', 'Objective-C', 'Roff', 'GDScript', 'PLSQL', 'Dockerfile', 'Go', 'TypeScript', 'C', 'C#', 'ShaderLab', 'Batchfile'];['livox_ros2_driver', 'raptor-dbw-ros2'];['Gaia', 'Platform', 'gaia', 'docs', 'gaia', 'platform', 'docs.io', 'cpp', 'pub', 'baggage', 'advisor', 'template', 'access', 'control', 'template', 'novatel', 'gps', 'driver', 'sandbox', 'livox', 'ros2', 'driver', 'kvaser', 'interface', 'Komatsu', 'Simulator', 'libexplain', 'rosbag2', 'snapshot', 'danger', 'zone', 'GaiaPlatform', 'VSCode', 'Extension', 'examples', 'staging', 'simulator', 'RO', 'S2', 'LGSVL', 'Control', 'Sensor', 'LGSVL', 'Pylon', 'LGSVL', 'Raptor', 'Sensor', 'LGSVL', 'Vpp', 'Wheel', 'Speed', 'Sensor', 'lgsvl', 'test', 'infra', 'raptor', 'dbw', 'ros2', 'rosbag2', 'examples']
StarskyRobotics;['bag-database', 'imagezero_transport', 'logitech-g29', 'rqt_common_plugins', 'ros_comm'];3;['Shell', 'JavaScript', 'Python', 'Makefile', 'C++', 'Objective-C', 'C', 'CMake', 'HTML', 'CSS', 'Java'];['ros_comm', 'joy_feedback_ros', 'ros_type_introspection'];['bag', 'database', 'rqt', 'common', 'plugins', 'ros', 'comm', 'Segmentation', 'joy', 'feedback', 'ros', 'simplemysql', 'pointgrey', 'camera', 'driver', 'ethzasl', 'xsens', 'driver', 'rqt', 'plot', 'rqt', 'robot', 'monitor', 'nmea', 'navsat', 'driver', 'python', 'overpy', 'Eigen', 'luigi', 'rosbridge', 'suite', 'ros', 'type', 'introspection', 'imagezero', 'transport', 'hri', 'safe', 'remote', 'control', 'system', 'curvature', 'FlexCAN', 'Library', 'logitech', 'g29']
GeneralElectric;['CalculiX', 'snowizard', 'javascript', 'snowizard-discovery', 'GABeat'];293;['JavaScript', 'Makefile', 'C++', 'R', 'HTML', 'Fortran', 'Ruby', 'CSS', 'Scala', 'Java', 'SourcePawn', 'Perl', 'XSLT', 'Shell', 'Python', 'Objective-C', 'Assembly', 'Protocol Buffer', 'Go', 'Swift', 'C', 'Batchfile'];[];['javascript', 'idiomatic', 'css', 'Respond', 'jquery', 'ui', 'touch', 'punch', 'snowizard', 'masonry', 'imagesloaded', 'outlayer', 'get', 'size', 'snowizard', 'discovery', 'angularjs', 'styleguide', 'jsonml', 'generator', 'polymer', 'grunt', 'dep', 'serve', 'iron', 'overlay', 'winchjs', 'ultradns', 'client', 'Calculi', 'X', 'foam', 'extend', 'Nocilla', 'hacker', 'registration', 'Typhoon', 'Cell', 'Distinguisher', 'GA', 'Beat', 'iron', 'form', 'polymer', 'M', 'Hacks2017', 'TrueConnect', 'Link', 'GE', 'Healthcare', 'AW', 'Server', 'Philips', 'Integration', 'dcosb']
GeckoRobotics;['vive_ros2', 'web_video_server', 'rosbridge_suite', 'mender', 'public'];1;['PowerShell', 'JavaScript', 'Makefile', 'SWIG', 'C++', 'CMake', 'HTML', 'CSS', 'Jupyter Notebook', 'XSLT', 'Shell', 'MATLAB', 'Gnuplot', 'Python', 'Mathematica', 'Dockerfile', 'Go', 'Smarty', 'TypeScript', 'C', 'Batchfile'];['vive_ros2'];['web', 'video', 'server', 'rosbridge', 'suite', 'vive', 'ros2', 'mender', 'public', 'roslibpy', 'wiznet', 'ioLibrary', 'Driver', 'gecko', 'hackbeanpot', 'gtsam']
GESTALT-Robotics;[];0;[];[];[]
gitai;['OpenVisualCloud-Dockerfiles', 'ros-sharp', 'influxdb-cpp-rest', 'relaxed_ik', 'libseekthermal'];8;['Shell', 'Cuda', 'M4', 'Python', 'Makefile', 'C++', 'QMake', 'TeX', 'Lua', 'CMake', 'C#', 'C', 'HTML', 'GDB', 'Ruby', 'NASL', 'Dockerfile', 'Batchfile'];['ros-sharp', 'seekthermal_ros', 'rplidar_ros'];['protobuf', 'unity', 'ros', 'sharp', 'seekthermal', 'ros', 'influxdb', 'cpp', 'rest', 'relaxed', 'ik', 'libseekthermal', 'force', 'torque', 'tools', 'rplidar', 'ros', 'flir', 'camera', 'driver', 'OpenVisualCloud', 'Dockerfiles', 'ur', 'modern', 'driver', 'soem', 'robotiq', 'cpp', 'elasticsearch', 'tcgui', 'fecpp', 'glcs', 'wirehair', 'shared', 'autonomy', 'manipulation', 'pointgrey', 'camera', 'driver', 'image', 'pipeline', 'image', 'common', 'build', 'Open', 'CV', 'Xavier', 'build', 'Librealsense2', 'Xavier', 'fiducials', 'handeye', 'calib', 'camodocal', 'Zdepth', 'Nv', 'Pipe', 'moveit', 'catkin', 'grpc']
GlidewellDental;['GDResources'];0;['PHP', 'JavaScript', 'HTML', 'CSS'];[];['GD', 'Resources']
gofore;['aws-training', 'aws-clean', 'angular-basic-training', 'docker-examples', 'planmill-timereport-cli'];154;['JavaScript', 'Shell', 'Batchfile', 'Smarty', 'Python', 'Makefile', 'Vue', 'TypeScript', 'TSQL', 'HTML', 'Clojure', 'CSS', 'Go', 'Java'];[];['aws', 'training', 'aws', 'emr', 'gofurl', 'ui', 'kapa', 'xroad', 'presentation', 'angular', 'basic', 'training', 'todo', 'backend', 'grafana', 'sarjalipputasku', 'planmill', 'timereport', 'cli', 'aws', 'clean', 'docker', 'examples', 'angular', 'advanced', 'training', 'slackingbot', 'angular', 'github', 'search', 'react', 'loadable', 'serverless', 'tgbot', 'workshop', 'hki', 'robocode', 'angular', 'skeleton', 'prh', 'yritykset', 'event', 'bot', 'mobile', 'assignment', 'scheduler', 'polyjuicer', 'blogpost']
gravisrobotics;[];0;[];[];[]
